,age_log,total_number_dogs,size,coat,word_name,in_sex,dark mix,in_neuter,energy,cute_name,groom,Normal,Stray,light mix,popular_shelter_name,human_name,Owner Surrender,4,popular_dog_name,sporting,herding,toy,light,6,other,3,Public Assist,11,chihuahua,aggressive,time_class,shelter_time
8224,-0.182321556794,542,1.0,2.0,0,1,1.0,1,2.0,1,3.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,3
8225,0.69314718056,542,2.0,2.0,0,1,1.0,1,3.0,0,2.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8226,1.60943791243,542,3.0,2.0,1,1,1.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,22
8228,-2.48490664979,542,3.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,20
8229,-2.48490664979,542,3.0,2.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,16
8231,-0.875468737354,542,2.0,1.0,0,0,0.0,0,3.0,0,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,7
8234,1.09861228867,535,2.0,1.5,0,1,1.0,1,3.0,0,1.5,1.0,1.0,0.0,0,0,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8239,0.0,535,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1
8241,0.0,535,2.0,1.0,1,1,0.0,1,2.5,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8243,0.69314718056,535,1.0,1.0,0,0,1.0,0,2.0,0,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,21
8244,1.09861228867,535,1.0,1.0,0,0,1.0,0,3.0,0,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8245,1.38629436112,535,3.0,2.0,0,1,1.0,0,3.0,0,2.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
8246,0.69314718056,535,1.5,1.0,0,0,0.0,0,2.5,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,37
8247,0.0,535,3.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,0.0,0.0,1,1,0.0,0.0,1,0,1,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,11
8248,0.69314718056,535,1.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8256,1.38629436112,535,1.0,1.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,8
8257,0.69314718056,535,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,8
8258,1.60943791243,535,2.0,2.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,31
8262,0.0,535,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,6
8267,0.0,530,2.0,1.0,0,0,1.0,1,3.0,0,2.0,1.0,0.0,0.0,0,1,1.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
8269,1.94591014906,530,2.0,1.0,0,0,1.0,1,3.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,86
8270,-2.48490664979,530,2.5,1.0,1,0,0.0,1,3.0,1,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,1
8271,2.07944154168,530,1.0,1.0,1,0,0.0,1,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,8
8273,-1.09861228867,530,2.0,1.0,1,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,4
8275,0.69314718056,530,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,28
8276,0.69314718056,530,1.0,1.5,0,0,0.0,0,2.0,1,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,0,50
8277,0.0,530,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8279,2.07944154168,530,1.0,1.0,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,9
8281,-2.48490664979,530,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,4
8283,0.69314718056,530,2.0,1.0,1,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,61
8285,2.07944154168,530,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8291,1.38629436112,530,1.0,1.5,0,1,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,15
8293,1.09861228867,529,2.0,1.0,1,0,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,21
8295,1.09861228867,529,1.0,1.0,1,1,0.0,1,2.0,1,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,6
8296,-1.79175946923,529,2.0,1.0,0,0,1.0,1,2.5,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1
8297,1.09861228867,529,2.0,1.0,1,0,1.0,1,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,35
8298,0.0,529,2.0,2.0,0,0,1.0,0,3.0,1,2.0,0.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,40
8300,-2.56494935746,529,2.0,2.0,0,0,1.0,0,3.0,1,2.0,0.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,45
8302,-2.56494935746,529,2.0,2.0,0,1,0.0,0,3.0,0,2.0,0.0,0.0,1.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,55
8303,-2.56494935746,529,2.0,2.0,1,0,1.0,0,3.0,0,2.0,0.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,92
8304,-2.48490664979,529,2.0,1.0,0,1,0.0,0,2.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8305,-2.48490664979,529,2.0,2.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8306,0.69314718056,529,1.0,1.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,100
8307,-0.538996500733,529,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,12
8310,-0.875468737354,529,1.5,1.5,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8312,-1.09861228867,529,3.0,1.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8313,0.69314718056,529,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,55
8314,0.69314718056,529,1.0,1.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
8316,-1.09861228867,529,1.0,2.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8321,0.69314718056,521,1.0,1.0,0,1,1.0,1,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1
8324,0.0,521,3.0,2.0,1,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0
8325,1.09861228867,521,1.0,1.5,0,0,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,3
8326,0.69314718056,521,1.0,1.5,1,1,1.0,0,2.0,1,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
8328,0.0,521,3.0,1.0,1,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,96
8333,1.60943791243,521,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,65
8338,0.69314718056,521,1.0,2.5,0,1,1.0,0,2.0,0,2.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
8344,0.0,539,2.0,2.0,0,1,0.0,1,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
8345,1.38629436112,539,2.0,2.0,1,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
8346,0.0,539,1.0,1.0,1,1,1.0,1,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,19
8356,0.0,539,1.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,41
8357,1.94591014906,539,1.0,1.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,41
8361,0.0,539,2.0,2.0,0,0,1.0,0,3.0,1,2.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,85
8362,-2.48490664979,539,2.0,1.0,1,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8363,-2.48490664979,539,2.5,2.0,1,1,1.0,0,2.5,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8364,-2.48490664979,539,2.5,2.0,0,1,1.0,0,2.5,0,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8366,-2.48490664979,539,2.5,2.0,0,0,0.0,0,2.5,1,1.5,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,17
8367,-2.48490664979,539,2.5,2.0,1,0,0.0,0,2.5,0,1.5,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8368,1.38629436112,539,1.0,1.0,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,11
8370,1.94591014906,539,1.0,2.0,0,1,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8375,0.69314718056,539,1.0,3.0,1,1,1.0,1,2.0,0,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8376,0.69314718056,539,3.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,17
8377,-1.09861228867,539,2.0,1.0,0,0,0.0,0,2.0,1,2.0,1.0,1.0,1.0,0,1,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8383,-0.69314718056,540,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,6
8389,0.0,540,1.0,1.0,1,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
8393,1.94591014906,540,3.0,2.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,22
8394,-0.69314718056,540,2.0,2.0,1,0,0.0,0,2.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,24
8395,0.69314718056,540,3.0,2.0,1,1,1.0,1,2.0,1,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,53
8397,0.69314718056,540,2.0,1.0,0,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,96
8398,1.09861228867,540,1.0,1.0,0,0,0.0,1,2.0,0,1.0,1.0,0.0,0.0,1,0,1.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,19
8399,1.09861228867,540,1.0,1.0,0,0,0.0,1,2.0,1,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,20
8400,1.09861228867,540,2.0,1.0,1,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,14
8402,-2.48490664979,540,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,8
8403,-0.287682072452,540,2.0,2.0,1,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,8
8405,2.19722457734,528,2.0,1.0,1,1,1.0,1,2.0,1,2.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,18
8408,1.09861228867,528,2.0,2.0,1,1,0.0,1,2.0,0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,16
8409,0.0,528,2.0,1.0,1,0,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,26
8411,0.0,528,2.5,2.0,1,1,0.0,0,2.5,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,2
8417,-0.69314718056,528,2.0,1.5,0,0,1.0,0,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,5
8419,0.0,528,1.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
8425,-1.09861228867,528,2.0,1.5,1,0,0.0,0,2.0,1,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,98
8431,0.0,527,2.0,1.0,0,0,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
8432,1.60943791243,527,1.0,2.0,0,1,0.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1
8435,1.09861228867,527,1.0,2.0,1,1,0.0,0,2.0,0,2.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
8441,0.0,527,2.0,3.0,1,1,0.0,1,3.0,0,2.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,25
8444,-1.38629436112,527,3.0,2.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8446,-1.09861228867,527,3.0,2.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8447,0.69314718056,527,2.0,1.5,1,1,0.0,0,2.5,1,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8449,1.38629436112,527,2.0,1.0,1,0,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,39
8453,2.30258509299,527,1.0,1.0,0,1,1.0,1,2.0,1,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,48
8459,0.69314718056,534,1.0,1.0,1,0,0.0,1,2.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8461,-0.538996500733,534,1.75806919211,1.3700715114,0,0,1.0,1,2.44825086973,0,1.17109586394,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,2
8462,-0.287682072452,534,1.0,2.0,1,1,0.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,3
8469,1.94591014906,534,3.0,2.0,1,1,1.0,0,2.0,1,1.0,1.0,0.0,0.0,1,1,0.0,0.0,1,0,1,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,29
8470,-2.48490664979,534,1.0,1.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
8474,1.94591014906,534,1.0,1.5,0,1,0.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,22
8475,-0.182321556794,534,1.0,1.5,0,0,0.0,0,2.0,0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
8479,0.69314718056,534,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,7
8480,0.69314718056,534,1.0,1.5,0,1,0.0,0,2.0,0,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8481,0.69314718056,534,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,7
8485,0.0,534,3.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,6
8488,0.0,534,3.0,2.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8489,-0.182321556794,534,2.0,1.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,16
8490,1.38629436112,534,1.0,3.0,0,1,0.0,0,2.0,0,3.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8491,-0.538996500733,534,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,1,1,4
8494,-0.538996500733,534,2.0,2.0,1,0,1.0,0,3.0,1,2.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
8495,0.69314718056,534,1.0,1.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,16
8496,1.79175946923,528,2.0,1.0,0,1,0.0,1,2.0,1,1.0,1.0,0.0,1.0,0,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,42
8499,0.0,528,2.0,2.0,1,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,3
8502,0.69314718056,528,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,55
8520,-0.287682072452,528,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,20
8527,-1.79175946923,557,1.0,2.0,0,0,1.0,1,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0
8533,-0.875468737354,557,1.0,1.5,0,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1
8537,-1.79175946923,557,3.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,5
8540,2.30258509299,557,1.0,1.0,0,0,1.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,49
8541,2.30258509299,557,1.0,1.0,0,1,1.0,1,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
8550,0.69314718056,557,2.0,1.0,1,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,31
8553,2.07944154168,557,2.0,2.0,1,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,37
8570,1.60943791243,532,2.0,2.0,0,0,1.0,1,3.0,1,2.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,71
8572,0.0,532,1.0,2.0,0,1,1.0,0,2.0,0,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
8573,0.69314718056,532,2.0,2.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8574,-0.287682072452,532,1.5,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
8576,0.69314718056,532,2.5,1.0,0,1,0.0,1,3.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,1,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,37
8579,0.0,532,3.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,75
8580,-2.48490664979,532,2.0,1.0,0,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,4
8585,-0.287682072452,532,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,12
8586,-1.09861228867,532,2.0,1.0,0,0,0.0,0,3.0,1,1.0,0.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
